transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000001181	Col6a2	47780.98127	52105.9229603339	0.200617951	-0.589141530407378	0.091352085	0.112928886562836	2.196096023	-5.21692499004291	0.028085071	1.8191788527252e-07	0.040900832	5.10828492189291e-07	0.7897594814073781
ENSMUST00000001183	Ftcd	1.012676564	2.11821578351261	-1.407493293	-2.52569104964281	1.097601836	1.06689773804609	-1.282335039	-2.36732252733833	0.199725142	0.0179173109655113		0.0273999738715324	1.11819775664281
ENSMUST00000001184	Mxd1	58.94017058	67.7120422031112	-0.399397587	-0.523055696271655	0.292121794	0.280739352171828	-1.367229681	-1.86313636554777	0.171553325	0.0624430830033786	0.213830835	0.0858431153288701	0.12365810927165505
ENSMUST00000001185	Gmcl1	623.1595649	523.747586786476	-0.791394363	-0.619008509771477	0.124139004	0.157220667293555	-6.375066181	-3.93719553813935	1.83e-10	8.24394287048542e-05	5.87e-10	0.000174295404428559	-0.17238585322852296
ENSMUST00000001187	Anxa4	1895.550977	1777.29362186359	-1.047626534	-0.972529630516724	0.109562212	0.106011784434036	-9.561933042	-9.17378794922434	1.16e-21	4.56682891688876e-20	7.03e-21	3.21920761541494e-19	-0.07509690348327591
ENSMUST00000001202	Ocrl	661.8681646	520.771485932125	0.129942027	0.239914650281275	0.129154795	0.148431553050584	1.006095258	1.61633187385377	0.31436975	0.106022579009587	0.368624167	0.138238184992373	-0.10997262328127502
ENSMUST00000001204	Calm1	3698.062277	3241.99436131227	-0.869374807	-0.857575459632224	0.0998311	0.0926684877205104	-8.708456645	-9.25422957390527	3.08e-18	2.15780895463913e-20	1.57e-17	1.54486459192526e-19	-0.011799347367775992
ENSMUST00000001226	Sh3bp1	769.059346	620.624516065842	-2.032562032	-2.14095742993248	0.128372348	0.138920214296757	-15.83333223	-15.4114175591396	1.83e-56	1.37169534944804e-53	4.17e-55	3.52333186162611e-52	0.1083953979324801
ENSMUST00000001242	Gatd3a	899.0840934	846.944394260275	-1.182540253	-1.16836035790362	0.118673986	0.109537835607556	-9.964612218	-10.6662720823656	2.18e-23	1.46382068294001e-26	1.46e-22	1.43260685955379e-25	-0.014179895096380069
ENSMUST00000001247	Rnf32	10.93380233	13.3989101567634	-1.596714907	-1.22810444927108	0.736736374	0.607940133514069	-2.167281218	-2.02010754278103	0.030213418	0.043372233640334	0.043736131	0.0617416502409461	-0.36861045772892
ENSMUST00000001253	Slc26a4	0.35502376	0.409428510981445	0.526943491	0.58827568976404	0.956563337	0.940610179834688	0.550871512	0.625419225068805	0.581721758	0.531695947539433			-0.06133219876403995
ENSMUST00000001254	Slc26a3	0.0	0.0											
ENSMUST00000001258	Uhrf1	1286.19666	756.258655377435	1.116353514	0.425313943873757	0.10043188	0.131965487921428	11.11552935	3.22291798085109	1.05e-28	0.00126891882094983	9.14e-28	0.00230900328828318	0.6910395701262431
ENSMUST00000001280	Gramd1a	1886.201694	1764.64837684806	-0.039660803	-0.0717952303864772	0.107647075	0.105663894302599	-0.368433638	-0.679467956962394	0.712549919	0.496841403943363	0.753063648	0.549871872033773	0.0321344273864772
ENSMUST00000001304	Ckb	1253.951559	1482.69822118678	1.044118036	1.27907945492747	0.182645091	0.171622834315692	5.71664988	7.45285124807263	1.09e-08	9.13442558105967e-14	3.04e-08	4.26457668789205e-13	-0.23496141892747002
ENSMUST00000001319	Efnb2	462.1169202	450.48701558933	0.530304337	-0.610123571545875	0.1459644	0.156537637855594	3.633107366	-3.89761580603839	0.000280028	9.7144371174059e-05	0.000533185	0.000203562435717675	1.140427908545875
ENSMUST00000001327	Itgb7	95.51580758	60.9368262305434	2.222813516	1.85724930760118	0.297098958	0.289001127597565	7.481727742	6.42644311819921	7.34e-14	1.30624268380045e-10	2.92e-13	4.78596074412471e-10	0.36556420839882
ENSMUST00000001339	Rrp15	868.0406754	650.121434557009	-0.049252052	0.0619917513772683	0.125454173	0.127117761477796	-0.392589984	0.487671830093521	0.694622338	0.625782308049629	0.737456296	0.672693008234554	-0.1112438033772683
ENSMUST00000001347	Rnd2	220.6034326	178.773884676471	-1.366772276	-0.429392199815323	0.181275223	0.188205381390738	-7.5397633	-2.28150861916031	4.71e-14	0.0225183672662242	1.9e-13	0.0338666065890897	-0.9373800761846771
ENSMUST00000001384	Cnn1	22.39968724	28.2528412623581	3.149312315	1.21752087915099	0.548311514	0.51175497406955	5.743655266	2.3791090284264	9.27e-09	0.017354542059153	2.61e-08	0.0266060576217862	1.93179143584901
ENSMUST00000001402	Fbxo9	1152.723095	1061.1897000419	0.194225308	0.555207288630174	0.109315046	0.123244132308711	1.776748169	4.504938922686	0.075609683	6.63920353965779e-06	0.101812361	1.58442671595973e-05	-0.36098198063017395
ENSMUST00000001412	Vps50	695.8816777	620.354878892553	1.074195675	1.01781301007484	0.118568208	0.167479606469085	9.059727638	6.07723550068599	1.31e-19	1.22272128489273e-09	7.14e-19	4.12865828692677e-09	0.056382664925159975
ENSMUST00000001415	Apbb3	488.593833	425.306702326579	1.147928165	1.34104587392891	0.155157816	0.193916476135046	7.398455272	6.91558500163226	1.38e-13	4.65936556013913e-12	5.39e-13	1.90658946802675e-11	-0.19311770892891
ENSMUST00000001416	Hars	2376.776898	2002.45422720978	-0.329040263	-0.10795129965253	0.100678208	0.0923331090329444	-3.268237182	-1.16915048982065	0.001082196	0.242343004657604	0.001921683	0.290950711864861	-0.22108896334747
ENSMUST00000001419	Zmat2	1037.515578	1039.45389636009	-1.207035461	-1.28031247156681	0.103710802	0.113141915965342	-11.63847385	-11.3159871886826	2.63e-31	1.093643015267e-29	2.58e-30	1.22791621062302e-28	0.07327701056680991
ENSMUST00000001451	Smg5	1876.503074	1620.63622276485	-0.27982204	-0.116237027531081	0.109681095	0.127644261151463	-2.551233094	-0.910632616637218	0.010734251	0.362488978933812	0.016697597	0.415924854276642	-0.163585012468919
ENSMUST00000001452	Cct3	5307.215393	4071.87595799919	-1.136523375	-1.10268904191519	0.091039892	0.0879645759517055	-12.48379531	-12.5356034515597	9.15e-36	4.76718831212378e-36	1.07e-34	6.96570898980083e-35	-0.033834333084809876
ENSMUST00000001456	Tmem79	12.00203677	8.27252316948601	-2.899773363	-3.8734487369885	0.706448659	0.890008878944714	-4.104719184	-4.35214617362162	4.05e-05	1.34811328282397e-05	8.44e-05	3.12404662453716e-05	0.9736753739884998
ENSMUST00000001460	Snd1	9026.116091	7591.77495700161	-0.333793644	-0.218925589600642	0.095770374	0.0972954099020081	-3.485353858	-2.25011220797707	0.000491487	0.0244418233249277	0.000909544	0.0365304956411052	-0.11486805439935799
ENSMUST00000001479	Kpnb1	6714.227025	5257.75840466355	-0.662810849	-0.760092358307885	0.08665707	0.0870682629389962	-7.648664465	-8.7298440631627	2.03e-14	2.55023991603661e-18	8.38e-14	1.61217886920086e-17	0.09728150930788504
ENSMUST00000001480	Npepps	1700.453764	1630.92067220057	-0.045373389	-0.129168626147407	0.103638906	0.120203387188507	-0.437802661	-1.07458391288792	0.661529342	0.282561057421117	0.707688149	0.333734788778846	0.08379523714740701
ENSMUST00000001484	Tbx21	1.210053939	1.64476271678598	-0.945168611	-2.22190541327805	1.115161138	1.07513888037513	-0.847562365	-2.06662176750859	0.396681741	0.0387698080563703	0.453214053	0.0557756470230243	1.2767368022780499
ENSMUST00000001485	Mrpl10	693.976732	633.384119310238	-0.982746532	-0.822129472793285	0.110827464	0.121122621268435	-8.867355558	-6.78757992671956	7.49e-19	1.14030089881233e-11	3.94e-18	4.54660824060767e-11	-0.16061705920671498
ENSMUST00000001497	Cideb	49.58847873	40.0263427798685	1.126161823	0.470419745358352	0.32557692	0.357335754368958	3.458973145	1.31646424855833	0.000542239	0.188018270381554	0.000998314	0.232125431879276	0.6557420776416478
ENSMUST00000001507	Cyp51	2519.54595	2169.05578012056	-0.636327779	-0.660508373920672	0.107292673	0.12431057465768	-5.930766373	-5.31337237994068	3.02e-09	1.07614810811612e-07	8.83e-09	3.08636326169014e-07	0.024180594920671927
ENSMUST00000001513	Tubb6	1245.554417	1139.1496304086	0.656497777	0.260154669564983	0.126832936	0.142179669008906	5.176082776	1.82975998874134	2.27e-07	0.0672858362112551	5.77e-07	0.0918452291598905	0.396343107435017
ENSMUST00000001520	Afg3l1	1852.255666	1591.36470587364	1.019704743	0.997872703990472	0.103094933	0.11992430095367	9.890929792	8.32085487307515	4.56e-23	8.73311264553066e-17	2.98e-22	5.03155829293218e-16	0.021832039009527904
ENSMUST00000001534	Sost	17.58876402	25.0911220619355	0.506006629	-0.0635980554944205	0.580327608	0.415406069720227	0.871932719	-0.153098522458406	0.383245083	0.87832058104949	0.440085321	0.898071906358376	0.5696046844944206
ENSMUST00000001536	Nkx2-1	0.0	0.0											
ENSMUST00000001538	Pax9	3.804642707	10.4250466938056	1.064082911	1.079984018221	0.920335903	0.62039507055088	1.156189722	1.74080045036791	0.247603563	0.0817185630129553	0.297695248	0.109294005761641	-0.01590110722100002
ENSMUST00000001544	Vwa5a	282.8584457	543.948289986447	-2.381867165	-3.35084388643501	0.248051245	0.187694491710757	-9.602318924	-17.8526490356401	7.82e-22	2.75645714459034e-71	4.81e-21	1.11484223905931e-69	0.96897672143501
ENSMUST00000001547	Col1a1	980868.1976	794996.104343792	2.541539165	0.804213438234006	0.401835961	0.167904278476332	6.324817619	4.78971379128597	2.54e-10	1.67019365618707e-06	8.04e-10	4.24757778708267e-06	1.737325726765994
ENSMUST00000001559	Itfg2	402.2351937	367.199209916908	-0.803663287	-0.4305357508945	0.13780875	0.148127273127645	-5.831729028	-2.90652586660051	5.49e-09	0.00365466681402219	1.58e-08	0.0062269261985452	-0.3731275361055
ENSMUST00000001562	Tulp3	919.5781471	891.579335659346	-0.207865962	-0.078665401613448	0.11075796	0.127148719258344	-1.876758665	-0.618688116343616	0.060551178	0.536121840155255	0.083103143	0.58735108213956	-0.12920056038655198
ENSMUST00000001565	Gtf2h4	457.1654036	405.558099283415	-0.630639697	-0.464325723906977	0.154721509	0.147380145727912	-4.075966551	-3.15053104075632	4.58e-05	0.00162973937638642	9.5e-05	0.00292486077588547	-0.16631397309302298
ENSMUST00000001566	Tubb5	13868.54263	11228.4823750405	-1.289293611	-2.02195767121194	0.120233477	0.108689280245047	-10.72324987	-18.6031011214106	7.92e-27	3.03247126326076e-77	6.33e-26	1.39617647061009e-75	0.7326640602119399
ENSMUST00000001569	Flot1	823.6202558	986.602081457323	0.693562533	0.766605737364964	0.119758167	0.154874148776471	5.791358944	4.9498624749273	6.98e-09	7.42659405317266e-07	1.99e-08	1.96091548300272e-06	-0.07304320436496392
ENSMUST00000001583	Ell2	1478.232646	1351.80914352296	-0.767378662	-0.698004848742746	0.119971152	0.110128075747778	-6.396359865	-6.33811899466364	1.59e-10	2.32587171171528e-10	5.12e-10	8.36274256660691e-10	-0.069373813257254
ENSMUST00000001592	Jup	539.1855135	748.633784196252	0.483665981	-0.283603025146264	0.150259931	0.168515371091215	3.218861988	-1.68295048285389	0.001287004	0.0923846776259554	0.00226485	0.122010108706622	0.767269006146264
ENSMUST00000001595	Fkbp10	18102.75891	14621.6335727967	-1.040142113	-1.02093863351985	0.09859892	0.119794453936093	-10.54922423	-8.52241986147788	5.12e-26	1.56253763390171e-17	3.95e-25	9.4338612362701e-17	-0.019203479480149888
ENSMUST00000001599	Klhl10	11.35042671	7.4974664577379	-4.110672842	-3.30923949216197	0.828947195	0.855911337133217	-4.958907957	-3.86633445380676	7.09e-07	0.000110483399111911	1.74e-06	0.000229673072042806	-0.8014333498380295
ENSMUST00000001608	Mnx1	0.0	0.0											
ENSMUST00000001611	Nom1	796.4511135	646.323897632085	-0.112068402	-0.0154912415063942	0.106351625	0.11713035708942	-1.053753553	-0.132256418330287	0.291995764	0.894781477622365	0.344919556	0.912354315333174	-0.09657716049360579
ENSMUST00000001620	Fxr1	3062.787141	2963.16400596289	0.646094556	0.62398864123334	0.09558542	0.0921531080125494	6.7593421	6.77121645369102	1.39e-11	1.27704043375666e-11	4.78e-11	5.0724766659336e-11	0.022105914766660018
ENSMUST00000001631	Acap1	47.35688895	37.7162592940236	1.554701364	1.69677510829147	0.37675533	0.413021226889417	4.126554394	4.10820315718487	3.68e-05	3.98749282087525e-05	7.71e-05	8.77116622452441e-05	-0.1420737442914699
ENSMUST00000001652	Bdkrb2	14.18293215	26.5120181445598	0.975089943	1.76192773890576	0.610122127	0.471698367062058	1.598188133	3.73528479625615	0.110001114	0.000187502867412537	0.143242085	0.000378704577429571	-0.78683779590576
ENSMUST00000001672	Ifrd1	1363.192314	1206.63139706733	-0.032167526	0.0342338893722279	0.126451533	0.118234529225448	-0.254386206	0.289542230992025	0.799197207	0.772166467467631	0.829857367	0.805162684295534	-0.0664014153722279
ENSMUST00000001699	Hoxc10	3.304397749	1.11267871730351	-0.688351454	-0.375167527799269	0.925076324	1.07959295372632	-0.744102336	-0.34750831459611	0.456814566	0.728209473127753	0.513615093	0.766203010856157	-0.313183926200731
ENSMUST00000001700	Hoxc13	1.546635392	0.582547275576228	-0.63158833	-0.951966746640082	1.106442206	1.04002653892909	-0.570828125	-0.915329283443397	0.568116156	0.360018790457982	0.621180326		0.32037841664008193
ENSMUST00000001701	Hoxc11	1.019654562	0.198229747973878	1.57121164	0.28534014668261	1.123602277	0.892649102394392	1.398369933	0.319655445703389	0.162002007	0.749229538140624			1.28587149331739
ENSMUST00000001703	Hoxc8	0.214095963	0.681164529594518	-0.417489536	-1.01912204847644	0.954680724	1.02549902323082	-0.437308019	-0.993781588660816	0.661887981	0.320329211475474			0.6016325124764401
ENSMUST00000001706	Hoxc9	0.444383766	0.356379785939716	-0.728581959	-0.365289748890983	0.997958668	0.917093317388679	-0.730072279	-0.39831251843717	0.465346005	0.690399833900917			-0.363292210109017
ENSMUST00000001709	Hoxc5	0.418189626	1.27057698200836	0.2383569	0.97332029231028	0.975741882	1.07876356650755	0.24428274	0.902255436250378	0.80701185	0.36692119246546		0.420417371958585	-0.7349633923102801
ENSMUST00000001711	Hoxc6	0.938012262	9.3017591256279	-1.544972133	0.44864650737413	1.118700382	0.645370447845612	-1.381041929	0.695176714198505	0.167266069	0.486944563403152		0.540307340112584	-1.9936186403741298
ENSMUST00000001712	Cabin1	2372.705245	2000.38488563799	0.308694715	0.235003875335761	0.089506208	0.0918772270657657	3.448863737	2.55780330818588	0.000562951	0.0105335653286289	0.001034504	0.0167650755491309	0.073690839664239
ENSMUST00000001715	Gstt3	51.92085587	42.7512034973637	-2.725569088	-3.01603904419065	0.36375472	0.411167294616816	-7.492876203	-7.33530872634563	6.74e-14	2.2121096088164e-13	2.69e-13	9.96845084108368e-13	0.2904699561906501
ENSMUST00000001716	Ddt	175.9014706	138.101224130957	1.233441424	1.35487235301157	0.198425976	0.220859881877286	6.216128803	6.134533539977	5.1e-10	8.54094241400922e-10	1.57e-09	2.92168079167077e-09	-0.12143092901157004
ENSMUST00000001720	Tat	0.107165552	0.0	-0.237516445		0.953114033		-0.249200449		0.803205732				
ENSMUST00000001722	Marveld3	2.673511964	3.6344560286403	1.083511443	1.15730123443908	1.068505001	0.912366426909761	1.014044335	1.2684610045976	0.310561597	0.204633367998098	0.364594951	0.249961383352256	-0.07378979143908015
ENSMUST00000001724	Ddx18	565.0881162	442.893883375074	0.224480408	0.409764378994094	0.125857529	0.138249252126255	1.783607303	2.96395367564	0.074487498	0.00303714003729043	0.100456642	0.00524372255730769	-0.18528397099409402
ENSMUST00000001757	Eef1e1	573.0257231	385.203403541179	-0.217003172	-0.0620547015398421	0.135011834	0.151724592551494	-1.607290006	-0.408995671013461	0.107990766	0.682542838037497	0.140836281	0.724818006324583	-0.1549484704601579
ENSMUST00000001780	Akt1	7616.820738	6641.92294138547	-0.538993279	-0.183451227176037	0.10263052	0.107587683450826	-5.251783594	-1.70513223532585	1.51e-07	0.0881697648157909	3.89e-07	0.116939353806323	-0.35554205182396303
ENSMUST00000001790	Cldn15	3.668248097	2.47511633084975	2.175559035	0.705263934952575	1.007372806	0.971991294822559	2.159636454	0.725586678305925	0.030800824	0.468092190217672	0.04452374	0.522025123449108	1.4702951000474251
ENSMUST00000001792	Il16	1022.817963	1355.40855131168	-0.747204325	0.347714344546586	0.129897212	0.15060480050511	-5.752273749	2.30878659498498	8.81e-09	0.02095542624889	2.49e-08	0.0316885349834744	-1.094918669546586
ENSMUST00000001801	Tcirg1	876.2430645	768.424253875564	-0.139851209	0.425453790745093	0.200325356	0.14813260686043	-0.698120357	2.87211438293227	0.485101928	0.0040773535709764	0.541034184	0.00689416025322387	-0.565304999745093
ENSMUST00000001802	Naglu	818.9392821	905.516010706436	-0.900856052	-1.13490349302975	0.135919065	0.126755670683724	-6.627885862	-8.95347314173832	3.41e-11	3.44469693066238e-19	1.14e-10	2.30712752798847e-18	0.23404744102974995
ENSMUST00000001806	Coasy	607.8990092	567.934840148559	0.036174569	0.0864584606233769	0.117579512	0.124445913311154	0.307660482	0.694747286776733	0.758340693	0.487213688225721	0.794264368	0.540524028893899	-0.05028389162337691
ENSMUST00000001809	Pabpc1	13888.88957	13783.9709801017	0.332775714	0.101075813144647	0.080214225	0.0892674866184544	4.148587289	1.13228026209211	3.35e-05	0.257516625586523	7.03e-05	0.307399406236276	0.231699900855353
ENSMUST00000001812	Smo	4977.343236	4530.01613217937	-0.544729604	-0.687602305331492	0.096112361	0.0936165854958498	-5.66763314	-7.34487699684342	1.45e-08	2.0594840774041e-13	4.01e-08	9.3294883593049e-13	0.142872701331492
ENSMUST00000001818	Crnkl1	750.074043	687.895912860857	0.021132292	-0.0269804390022875	0.110246495	0.118521388888015	0.191682214	-0.227641940880224	0.847991139	0.819924611744752	0.872208675	0.847357679152602	0.048112731002287495
ENSMUST00000001824	Folh1	305.1591099	383.800559579657	9.116366322	9.78714658593222	0.689403171	0.727857526043941	13.22356309	13.4465142362784	6.42e-40	3.2273093029662e-41	8.87e-39	5.70664680008794e-40	-0.6707802639322207
ENSMUST00000001825	Chordc1	536.8348717	479.855902728744	-0.112052791	-0.457563683290687	0.128212061	0.168937585057259	-0.873964508	-2.70847770870882	0.382137582	0.00675926526086916	0.43901929	0.0110915646687824	0.345510892290687
ENSMUST00000001834	Rtcb	4227.194315	3281.65050549383	-1.030196275	-1.05082438349516	0.116086236	0.0955105934569876	-8.874404989	-11.0021762556464	7.03e-19	3.73019245820492e-28	3.71e-18	3.94038584275457e-27	0.020628108495160058
ENSMUST00000001836	Pwp1	1370.598399	1072.53038967695	0.340266883	0.383512534683296	0.103709827	0.104712176446792	3.28095121	3.66253999961669	0.001034576	0.000249726743135651	0.001841794	0.000497584274122083	-0.04324565168329597
ENSMUST00000001845	Capns1	3592.387279	3609.96160943208	-0.136192277	-0.367899786717929	0.080570087	0.0983611597973541	-1.690357829	-3.74029533075742	0.090959518	0.000183804162215431	0.120518153	0.000371593032172898	0.231707509717929
